time_s,step_id,self_bias_V,plasma_potential_V,total_absorbed_power_W,electron_density_m3,mean_electron_energy_eV,port_source_rf_absorbed_power_W,port_source_rf_frequency_Hz,port_source_rf_delivered_power_W,port_source_rf_coupling_efficiency,port_source_rf_voltage_rms_V,port_source_rf_current_rms_A,port_source_rf_effective_impedance_ohm,port_source_rf_self_bias_V,port_source_rf_reduced_field_Td,port_source_rf_waveform_multiplier,port_wafer_bias_absorbed_power_W,port_wafer_bias_frequency_Hz,port_wafer_bias_delivered_power_W,port_wafer_bias_coupling_efficiency,port_wafer_bias_voltage_rms_V,port_wafer_bias_current_rms_A,port_wafer_bias_effective_impedance_ohm,port_wafer_bias_self_bias_V,port_wafer_bias_reduced_field_Td,port_wafer_bias_waveform_multiplier,ne_source_m3,mean_energy_source_eV,pabs_source_W,Tg_source_K,pressure_source_Pa,total_density_source_m3,electronegativity_source,residence_time_source_s,debye_length_source_m,EoverN_source_Td,ion_loss_family_source,ion_loss_area_source_m2,ion_loss_h_factor_source,ion_loss_characteristic_length_source_m,ambipolar_loss_rate_source_s,warning_high_electronegativity_source,warning_ion_ion_afterglow_source,warning_pressure_deviation_source,warning_debye_ratio_source,ne_process_m3,mean_energy_process_eV,pabs_process_W,Tg_process_K,pressure_process_Pa,total_density_process_m3,electronegativity_process,residence_time_process_s,debye_length_process_m,EoverN_process_Td,ion_loss_family_process,ion_loss_area_process_m2,ion_loss_h_factor_process,ion_loss_characteristic_length_process_m,ambipolar_loss_rate_process_s,warning_high_electronegativity_process,warning_ion_ion_afterglow_process,warning_pressure_deviation_process,warning_debye_ratio_process,site_fill_wafer,occupied_site_fraction_wafer,free_site_fraction_wafer,warning_site_overfill_wafer,warning_site_depletion_wafer,radical_incident_flux_wafer_m2_s,halogen_atom_flux_wafer_m2_s,carbon_atom_flux_wafer_m2_s,oxygen_atom_flux_wafer_m2_s,radical_to_ion_flux_ratio_wafer,halogen_to_C_radical_flux_ratio_wafer,F_to_C_radical_flux_ratio_wafer,etch_deposition_balance_wafer,net_total_flux_wafer_m2_s,site_fill_grounded_wall,occupied_site_fraction_grounded_wall,free_site_fraction_grounded_wall,warning_site_overfill_grounded_wall,warning_site_depletion_grounded_wall,radical_incident_flux_grounded_wall_m2_s,halogen_atom_flux_grounded_wall_m2_s,carbon_atom_flux_grounded_wall_m2_s,oxygen_atom_flux_grounded_wall_m2_s,radical_to_ion_flux_ratio_grounded_wall,halogen_to_C_radical_flux_ratio_grounded_wall,F_to_C_radical_flux_ratio_grounded_wall,etch_deposition_balance_grounded_wall,net_total_flux_grounded_wall_m2_s,site_fill_source_wall,occupied_site_fraction_source_wall,free_site_fraction_source_wall,warning_site_overfill_source_wall,warning_site_depletion_source_wall,radical_incident_flux_source_wall_m2_s,halogen_atom_flux_source_wall_m2_s,carbon_atom_flux_source_wall_m2_s,oxygen_atom_flux_source_wall_m2_s,radical_to_ion_flux_ratio_source_wall,halogen_to_C_radical_flux_ratio_source_wall,F_to_C_radical_flux_ratio_source_wall,etch_deposition_balance_source_wall,net_total_flux_source_wall_m2_s,film_wafer_m,film_grounded_wall_m,film_source_wall_m
0.000581578947368421,production,-59.39696961966999,5.939696961967,989.4,2.1095133833900138e+17,1.6685767485316176,975.0,13560000.0,1500.0,0.65,273.8612787525831,5.477225575051661,50.0,0.0,49.97999199359359,1.0,14.4,2000000.0,72.0,0.2,120.0,0.6,200.0,-59.396969619669996,0.0,1.0,8.299645466911643e+17,1.6690128346341762,975.0,350.0,7.963518445188253,1.6479865514982451e+21,0.0,0.33333333333333337,1.0541908337782726e-05,49.97999199359359,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,4613602221613722.0,1.6424268272739517,14.4,340.0,7.999706794660571,1.7041658956085508e+21,0.0,1.0,0.00014026267246733368,0.0,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0005947368421052632,production,-59.39696961966999,5.939696961967,989.4,2.1095875344222208e+17,1.6685974514220194,975.0,13560000.0,1500.0,0.65,273.8612787525831,5.477225575051661,50.0,0.0,49.97999199359359,1.0,14.4,2000000.0,72.0,0.2,120.0,0.6,200.0,-59.396969619669996,0.0,1.0,8.299929346000307e+17,1.6690341487009503,975.0,350.0,7.962325459066156,1.6477396725465767e+21,0.0,0.33333333333333337,1.054179536711116e-05,49.97999199359359,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,4614026389619249.0,1.642412392685499,14.4,340.0,7.999697761293359,1.704163971243481e+21,0.0,1.0,0.00014025560880950253,0.0,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0006078947368421053,production,-59.39696961966999,5.939696961967,989.4,2.1096433800820726e+17,1.6686197665909643,975.0,13560000.0,1500.0,0.65,273.8612787525831,5.477225575051661,50.0,0.0,49.97999199359359,1.0,14.4,2000000.0,72.0,0.2,120.0,0.6,200.0,-59.396969619669996,0.0,1.0,8.300142950413302e+17,1.6690570399157476,975.0,350.0,7.961132477693235,1.6474927945777126e+21,0.0,0.33333333333333337,1.0541732010020856e-05,49.97999199359359,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,4614352330499622.0,1.6424013445593857,14.4,340.0,7.999688712368828,1.704162043564258e+21,0.0,1.0,0.0001402501834342406,0.0,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0006210526315789474,production,-59.39696961966999,5.939696961967,989.4,2.1096855590951043e+17,1.6686432873585786,975.0,13560000.0,1500.0,0.65,273.8612787525831,5.477225575051661,50.0,0.0,49.97999199359359,1.0,14.4,2000000.0,72.0,0.2,120.0,0.6,200.0,-59.396969619669996,0.0,1.0,8.300304152499286e+17,1.6690811091010342,975.0,350.0,7.959939509128718,1.6472459192594452e+21,0.0,0.33333333333333337,1.0541705652084348e-05,49.97999199359359,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,4614602796037699.0,1.6423928978336815,14.4,340.0,7.999679647986242,1.7041601125920282e+21,0.0,1.0,0.0001402460165842478,0.0,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0006342105263157895,production,-59.39696961966999,5.939696961967,989.4,2.109717533957389e+17,1.6686677101779184,975.0,13560000.0,1500.0,0.65,273.8612787525831,5.477225575051661,50.0,0.0,49.97999199359359,1.0,14.4,2000000.0,72.0,0.2,120.0,0.6,200.0,-59.396969619669996,0.0,1.0,8.300426277737151e+17,1.6691060586430426,975.0,350.0,7.958746559381306,1.6469990478352273e+21,0.0,0.33333333333333337,1.054170688926985e-05,49.97999199359359,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,4614795269746881.0,1.6423864495365252,14.4,340.0,7.99967056822204,1.704158178343075e+21,0.0,1.0,0.00014024281655726124,0.0,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0006473684210526316,production,-59.39696961966999,5.939696961967,989.4,2.1097418892785795e+17,1.6686928084626054,975.0,13560000.0,1500.0,0.65,273.8612787525831,5.477225575051661,50.0,0.0,49.97999199359359,1.0,14.4,2000000.0,72.0,0.2,120.0,0.6,200.0,-59.396969619669996,0.0,1.0,8.30051926152367e+17,1.669131666640239,975.0,350.0,7.957553632930836,1.6467521812321256e+21,0.0,0.33333333333333337,1.0541728710611296e-05,49.97999199359359,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,4614943186354933.0,1.642381536510987,14.4,340.0,7.999661473135111,1.7041562408299436e+21,0.0,1.0,0.00014024035927386015,0.0,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0006605263157894737,production,-59.39696961966999,5.939696961967,989.4,2.109760554431398e+17,1.6687184130627588,975.0,13560000.0,1500.0,0.65,273.8612787525831,5.477225575051661,50.0,0.0,49.97999199359359,1.0,14.4,2000000.0,72.0,0.2,120.0,0.6,200.0,-59.396969619669996,0.0,1.0,8.300590511652294e+17,1.6691577676364786,975.0,350.0,7.956360733117248,1.6465053201413138e+21,0.0,0.33333333333333337,1.0541765889080558e-05,49.97999199359359,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,4615056869109940.0,1.6423778029734946,14.4,340.0,7.999652362770865,1.7041543000623075e+21,0.0,1.0,0.00014023847259338413,0.0,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0006736842105263158,production,-59.39696961966999,5.939696961967,989.4,2.1097749697163395e+17,1.6687443976979865,975.0,13560000.0,1500.0,0.65,273.8612787525831,5.477225575051661,50.0,0.0,49.97999199359359,1.0,14.4,2000000.0,72.0,0.2,120.0,0.6,200.0,-59.396969619669996,0.0,1.0,8.300645551360166e+17,1.6691842382596946,975.0,350.0,7.955167862430558,1.6462584650780815e+21,0.0,0.33333333333333337,1.054181452757488e-05,49.97999199359359,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,4615144250173025.0,1.6423749756103039,14.4,340.0,7.99964323716434,1.704152356047631e+21,0.0,1.0,0.00014023702427146085,0.0,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0006868421052631579,production,-59.39696961966999,5.939696961967,989.4,2.109786210375604e+17,1.6687706680873746,975.0,13560000.0,1500.0,0.65,273.8612787525831,5.477225575051661,50.0,0.0,49.97999199359359,1.0,14.4,2000000.0,72.0,0.2,120.0,0.6,200.0,-59.396969619669996,0.0,1.0,8.300688498774068e+17,1.6692109865159679,975.0,350.0,7.953975022727094,1.6460116164265797e+21,0.0,0.33333333333333337,1.0541871720488783e-05,49.97999199359359,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,4615211424278224.0,1.6423728444557446,14.4,340.0,7.9996340963426125,1.704150408791682e+21,0.0,1.0,0.00014023591271179262,0.0,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007,production,-59.39696961966999,5.939696961967,989.4,2.1097950791513862e+17,1.6687971538373092,975.0,13560000.0,1500.0,0.65,273.8612787525831,5.477225575051661,50.0,0.0,49.97999199359359,1.0,14.4,2000000.0,72.0,0.2,120.0,0.6,200.0,-59.396969619669996,0.0,1.0,8.300722424378516e+17,1.669237943807949,975.0,350.0,7.952782215390693,1.6457647744731835e+21,0.0,0.33333333333333337,1.0541935301428191e-05,49.97999199359359,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,4615263074234268.0,1.642371248207218,14.4,340.0,7.999624940326643,1.704148458298926e+21,0.0,1.0,0.0001402350598628352,0.0,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007131578947368421,production,-59.39696961966999,5.939696961967,989.4,2.10980217536928e+17,1.668823802386903,975.0,13560000.0,1500.0,0.65,273.8612787525831,5.477225575051661,50.0,0.0,49.97999199359359,1.0,14.4,2000000.0,72.0,0.2,120.0,0.6,200.0,-59.396969619669996,0.0,1.0,8.300749617539446e+17,1.6692650589840148,975.0,350.0,7.95158944145291,1.6455179394313646e+21,0.0,0.33333333333333337,1.0542003655131331e-05,49.97999199359359,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,4615302797922465.0,1.6423700629460107,14.4,340.0,7.99961576913269,1.704146504572826e+21,0.0,1.0,0.000140234405761359,0.0,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007263157894736842,production,-59.39696961966999,5.939696961967,989.4,2.1098079465024112e+17,1.6688505744887647,975.0,13560000.0,1500.0,0.65,273.8612787525831,5.477225575051661,50.0,0.0,49.97999199359359,1.0,14.4,2000000.0,72.0,0.2,120.0,0.6,200.0,-59.396969619669996,0.0,1.0,8.300771785222039e+17,1.6692922939012655,975.0,350.0,7.95039670168263,1.6452711114602373e+21,0.0,0.33333333333333337,1.0542075577250028e-05,49.97999199359359,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,4615333359586872.0,1.6423691934731965,14.4,340.0,7.999606582773398,1.7041445476160758e+21,0.0,1.0,0.00014023390434075668,0.0,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007394736842105263,production,-59.39696961966999,5.939696961967,989.4,2.109812726660257e+17,1.6688774408355636,975.0,13560000.0,1500.0,0.65,273.8612787525831,5.477225575051661,50.0,0.0,49.97999199359359,1.0,14.4,2000000.0,72.0,0.2,120.0,0.6,200.0,-59.396969619669996,0.0,1.0,8.300790200152883e+17,1.669319620117162,975.0,350.0,7.949203996652894,1.6450242906783888e+21,0.0,0.33333333333333337,1.0542150169809867e-05,49.97999199359359,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,4615356882938164.0,1.6423685666538668,14.4,340.0,7.999597381258632,1.7041425874307774e+21,0.0,1.0,0.0001402335202107941,0.0,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007526315789473685,production,-59.39696961966999,5.939696961967,989.4,2.1098167653188294e+17,1.6689043795417335,975.0,13560000.0,1500.0,0.65,273.8612787525831,5.477225575051661,50.0,0.0,49.97999199359359,1.0,14.4,2000000.0,72.0,0.2,120.0,0.6,200.0,-59.396969619669996,0.0,1.0,8.300805811289108e+17,1.6693470164226327,975.0,350.0,7.94801132679072,1.644777477174186e+21,0.0,0.33333333333333337,1.0542226763268546e-05,49.97999199359359,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,4615374999540293.0,1.6423681263039256,14.4,340.0,7.9995881645961315,1.7041406240185786e+21,0.0,1.0,0.0001402332261835826,0.0,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007657894736842106,production,-59.39696961966999,5.939696961967,989.4,2.1098202487671565e+17,1.6689313742634362,975.0,13560000.0,1500.0,0.65,273.8612787525831,5.477225575051661,50.0,0.0,49.97999199359359,1.0,14.4,2000000.0,72.0,0.2,120.0,0.6,200.0,-59.396969619669996,0.0,1.0,8.300819326183684e+17,1.6693744670025856,975.0,350.0,7.946818692414238,1.644530671013464e+21,0.0,0.33333333333333337,1.0542304858404215e-05,49.97999199359359,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,4615388962831406.0,1.6423678292618402,14.4,340.0,7.999578932791986,1.7041386573807779e+21,0.0,1.0,0.00014023300137282462,0.0,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007789473684210527,production,-59.39696961966999,5.939696961967,989.4,2.1098233161172426e+17,1.668958412794961,975.0,13560000.0,1500.0,0.65,273.8612787525831,5.477225575051661,50.0,0.0,49.97999199359359,1.0,14.4,2000000.0,72.0,0.2,120.0,0.6,200.0,-59.396969619669996,0.0,1.0,8.3008312723969e+17,1.6694019600642476,975.0,350.0,7.9456260937604135,1.6442838722452605e+21,0.0,0.33333333333333337,1.0542384082988023e-05,49.97999199359359,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,4615399735735666.0,1.6423676423706708,14.4,340.0,7.999569685851042,1.7041366875184064e+21,0.0,1.0,0.00014023282973348026,0.0,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007921052631578948,production,-59.39696961966999,5.939696961967,989.4,2.1098260712560758e+17,1.6689854860207647,975.0,13560000.0,1500.0,0.65,273.8612787525831,5.477225575051661,50.0,0.0,49.97999199359359,1.0,14.4,2000000.0,72.0,0.2,120.0,0.6,200.0,-59.396969619669996,0.0,1.0,8.300842043284877e+17,1.6694294868143273,975.0,350.0,7.944433531005664,1.644037080906084e+21,0.0,0.33333333333333337,1.0542464159479181e-05,49.97999199359359,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,4615408057980871.0,1.642367540159449,14.4,340.0,7.999560423777163,1.7041347144322882e+21,0.0,1.0,0.0001402326989398067,0.0,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0008052631578947369,production,-59.39696961966999,5.939696961967,989.4,2.109828591768544e+17,1.6690125871330075,975.0,13560000.0,1500.0,0.65,273.8612787525831,5.477225575051661,50.0,0.0,49.97999199359359,1.0,14.4,2000000.0,72.0,0.2,120.0,0.6,200.0,-59.396969619669996,0.0,1.0,8.300851932139537e+17,1.6694570406962914,975.0,350.0,7.943241004281292,1.6437902970231063e+21,0.0,0.33333333333333337,1.0542544880938314e-05,49.97999199359359,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,4615414497821296.0,1.642367503061837,14.4,340.0,7.999551146573476,1.704132738123089e+21,0.0,1.0,0.00014023259952337155,0.0,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000818421052631579,production,-59.39696961966999,5.939696961967,989.4,2.109830935599235e+17,1.6690397110472959,975.0,13560000.0,1500.0,0.65,273.8612787525831,5.477225575051661,50.0,0.0,49.97999199359359,1.0,14.4,2000000.0,72.0,0.2,120.0,0.6,200.0,-59.396969619669996,0.0,1.0,8.300861157643615e+17,1.669484616821597,975.0,350.0,7.942048513684932,1.6435435206165324e+21,0.0,0.33333333333333337,1.0542626093068154e-05,49.97999199359359,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,4615419491777516.0,1.6423675160475706,14.4,340.0,7.999541854242539,1.7041307585913535e+21,0.0,1.0,0.00014023252421080522,0.0,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000831578947368421,production,-59.39696961966999,5.939696961967,989.4,2.109833146026278e+17,1.6690668539664053,975.0,13560000.0,1500.0,0.65,273.8612787525831,5.477225575051661,50.0,0.0,49.97999199359359,1.0,14.4,2000000.0,72.0,0.2,120.0,0.6,200.0,-59.396969619669996,0.0,1.0,8.300869882850056e+17,1.6695122115455572,975.0,350.0,7.94085605928914,1.643296751701377e+21,0.0,0.33333333333333337,1.0542707680822834e-05,49.97999199359359,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,4615423375168549.0,1.6423675675710518,14.4,340.0,7.999532546786465,1.7041287758375323e+21,0.0,1.0,0.00014023246741501702,0.0,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0008447368421052631,production,-59.39696961966999,5.939696961967,989.4,2.1098352553750822e+17,1.6690940130544867,975.0,13560000.0,1500.0,0.65,273.8612787525831,5.477225575051661,50.0,0.0,49.97999199359359,1.0,14.4,2000000.0,72.0,0.2,120.0,0.6,200.0,-59.396969619669996,0.0,1.0,8.300878229333253e+17,1.669539822151061,975.0,350.0,7.939663641147753,1.6430499902887808e+21,0.0,0.33333333333333337,1.0542789558423531e-05,49.97999199359359,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,4615426405569212.0,1.6423676487636008,14.4,340.0,7.999523224207037,1.704126789862005e+21,0.0,1.0,0.0001402324248443169,0.0,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0008578947368421052,production,-59.39696961966999,5.939696961967,989.4,2.1098372877913258e+17,1.6691211861937727,975.0,13560000.0,1500.0,0.65,273.8612787525831,5.477225575051661,50.0,0.0,49.97999199359359,1.0,14.4,2000000.0,72.0,0.2,120.0,0.6,200.0,-59.396969619669996,0.0,1.0,8.300886287740356e+17,1.669567446612715,975.0,350.0,7.938471259300667,1.6428032363870007e+21,0.0,0.33333333333333337,1.0542871661913904e-05,49.97999199359359,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,4615428780831575.0,1.642367752812909,14.4,340.0,7.9995138865057775,1.7041248006650958e+21,0.0,1.0,0.00014023239320212533,0.0,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0008710526315789474,production,-59.39696961966999,5.939696961967,989.4,2.1098392613115968e+17,1.6691483718028748,975.0,13560000.0,1500.0,0.65,273.8612787525831,5.477225575051661,50.0,0.0,49.97999199359359,1.0,14.4,2000000.0,72.0,0.2,120.0,0.6,200.0,-59.396969619669996,0.0,1.0,8.300894125658492e+17,1.6695950834209647,975.0,350.0,7.937278913777376,1.6425564900021397e+21,0.0,0.33333333333333337,1.0542953943609228e-05,49.97999199359359,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,4615430652929878.0,1.6423678744863175,14.4,340.0,7.999504533684007,1.7041228082470862e+21,0.0,1.0,0.00014023236995628063,0.0,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
