time_s,step_id,self_bias_V,plasma_potential_V,total_absorbed_power_W,electron_density_m3,mean_electron_energy_eV,ne_plasma_m3,mean_energy_plasma_eV,pabs_plasma_W,Tg_plasma_K,pressure_plasma_Pa,total_density_plasma_m3,electronegativity_plasma,residence_time_plasma_s,debye_length_plasma_m,EoverN_plasma_Td,ion_loss_family_plasma,ion_loss_area_plasma_m2,ion_loss_h_factor_plasma,ion_loss_characteristic_length_plasma_m,ambipolar_loss_rate_plasma_s,warning_high_electronegativity_plasma,warning_ion_ion_afterglow_plasma,warning_pressure_deviation_plasma,warning_debye_ratio_plasma
7.085427135678393e-07,transient,-0.0,0.0,0.0,2.1727199646735364e+19,1.380757782308484e-13,2.1727199646735364e+19,1.380757782308484e-13,0.0,300.0,103548.67500000016,2.5000000000000036e+25,0.0,inf,5.043328888704645e-08,20.0,disabled,0.0,0.0,0.0,0.0,0,0,0,0
7.123115577889447e-07,transient,-0.0,0.0,0.0,2.172886012336353e+19,1.38065226752245e-13,2.172886012336353e+19,1.38065226752245e-13,0.0,300.0,103548.6750000001,2.5000000000000027e+25,0.0,inf,5.043136184400465e-08,20.0,disabled,0.0,0.0,0.0,0.0,0,0,0,0
7.160804020100503e-07,transient,-0.0,0.0,0.0,2.173021328389364e+19,1.3805662930255682e-13,2.173021328389364e+19,1.3805662930255682e-13,0.0,300.0,103548.67500000016,2.5000000000000036e+25,0.0,inf,5.0429791615727604e-08,20.0,disabled,0.0,0.0,0.0,0.0,0,0,0,0
7.198492462311558e-07,transient,-0.0,0.0,0.0,2.1731315977164194e+19,1.380496240150608e-13,2.1731315977164194e+19,1.380496240150608e-13,0.0,300.0,103548.67500000013,2.500000000000003e+25,0.0,inf,5.042851214196378e-08,20.0,disabled,0.0,0.0,0.0,0.0,0,0,0,0
7.236180904522613e-07,transient,-0.0,0.0,0.0,2.1732214545351385e+19,1.3804391603715847e-13,2.1732214545351385e+19,1.3804391603715847e-13,0.0,300.0,103548.67500000018,2.500000000000004e+25,0.0,inf,5.042746959001744e-08,20.0,disabled,0.0,0.0,0.0,0.0,0,0,0,0
7.273869346733669e-07,transient,-0.0,0.0,0.0,2.173294676258633e+19,1.3803926512002301e-13,2.173294676258633e+19,1.3803926512002301e-13,0.0,300.0,103548.67500000016,2.5000000000000036e+25,0.0,inf,5.042662009239149e-08,20.0,disabled,0.0,0.0,0.0,0.0,0,0,0,0
7.311557788944724e-07,transient,-0.0,0.0,0.0,2.173354341695113e+19,1.3803547550649946e-13,2.173354341695113e+19,1.3803547550649946e-13,0.0,300.0,103548.67500000018,2.500000000000004e+25,0.0,inf,5.042592790269873e-08,20.0,disabled,0.0,0.0,0.0,0.0,0,0,0,0
7.34924623115578e-07,transient,-0.0,0.0,0.0,2.1734029601083847e+19,1.380323876917143e-13,2.1734029601083847e+19,1.380323876917143e-13,0.0,300.0,103548.67500000018,2.500000000000004e+25,0.0,inf,5.0425363892628324e-08,20.0,disabled,0.0,0.0,0.0,0.0,0,0,0,0
7.386934673366835e-07,transient,-0.0,0.0,0.0,2.173442576483237e+19,1.380298717095247e-13,2.173442576483237e+19,1.380298717095247e-13,0.0,300.0,103548.67500000018,2.500000000000004e+25,0.0,inf,5.042490432695062e-08,20.0,disabled,0.0,0.0,0.0,0.0,0,0,0,0
7.424623115577889e-07,transient,-0.0,0.0,0.0,2.1734748573671703e+19,1.3802782166222238e-13,2.1734748573671703e+19,1.3802782166222238e-13,0.0,300.0,103548.67500000019,2.5000000000000044e+25,0.0,inf,5.042452986517058e-08,20.0,disabled,0.0,0.0,0.0,0.0,0,0,0,0
7.462311557788945e-07,transient,-0.0,0.0,0.0,2.1735011608612585e+19,1.3802615126330267e-13,2.1735011608612585e+19,1.3802615126330267e-13,0.0,300.0,103548.67500000019,2.5000000000000044e+25,0.0,inf,5.0424224747933944e-08,20.0,disabled,0.0,0.0,0.0,0.0,0,0,0,0
7.5e-07,transient,-0.0,0.0,0.0,2.1735225936808305e+19,1.3802479020563305e-13,2.1735225936808305e+19,1.3802479020563305e-13,0.0,300.0,103548.67500000019,2.5000000000000044e+25,0.0,inf,5.042397613400684e-08,20.0,disabled,0.0,0.0,0.0,0.0,0,0,0,0
